FECHA (YYMMDD);HORA (HHMM);;
160823;1500;3,6;
160823;1600;3,8;
160823;1700;3,8;
160823;1800;3,5;
160823;1900;2,8;
160823;2000;1,5;
160823;2100;1,2;
160823;2200;1,1;
160823;2300;1,4;
160824;0000;1;
160824;0100;0,9;
160824;0200;1,1;
160824;0300;1,1;
160824;0400;0,799999;
160824;0500;0,599999;
160824;0600;1,2;
160824;0700;1,1;
160824;0800;1,5;
160824;0900;0,9;
160824;1000;0,9;
160824;1100;1,1;
160824;1200;1,4;
160824;1300;1,7;
160824;1400;1,9;
160824;1500;1,8;
160824;1600;2;
160824;1700;1,4;
160824;1800;0,2;
160824;1900;1;
160824;2000;1,4;
160824;2100;1,3;
160824;2200;0,5;
160824;2300;1;
160825;0000;0,599999;
160825;0100;0,7;
160825;0200;0,7;
160825;0300;0,5;
160825;0400;0,0999999;
160825;0500;0,2;
160825;0600;0,2;
160825;0700;0,7;
160825;0800;0,4;
160825;0900;0,2;
160825;1000;0,599999;
160825;1100;1,7;
160825;1200;1,6;
160825;1300;1,9;
160825;1400;2,3;
160825;1500;2,6;
160825;1600;0,599999;
160825;1700;2,1;
160825;1800;1,1;
160825;1900;0,9;
160825;2000;1,2;
160825;2100;1,1;
160825;2200;0,7;
160825;2300;1,2;
160826;0000;0,9;
160826;0100;0,799999;
160826;0200;0,3;
160826;0300;0,599999;
160826;0400;0,5;
160826;0500;0,599999;
160826;0600;0,9;
160826;0700;0,9;
160826;0800;1,1;
160826;0900;1,6;
160826;1000;2,1;
160826;1100;2,6;
160826;1200;3;
160826;1300;4,1;
160826;1400;4,3;
160826;1500;3,8;
160826;1600;3,7;
160826;1700;3,2;
160826;1800;1,9;
160826;1900;2,1;
160826;2000;2;
160826;2100;2;
160826;2200;1,2;
160826;2300;0,799999;
160827;0000;1,2;
160827;0100;0,9;
160827;0200;0,9;
160827;0300;1,1;
160827;0400;1,1;
160827;0500;1,1;
160827;0600;0,9;
160827;0700;1,2;
160827;0800;0,7;
160827;0900;1,1;
160827;1000;1,3;
160827;1100;1,6;
160827;1200;1,7;
160827;1300;1,7;
160827;1400;1,9;
160827;1500;2,3;
160827;1600;2,2;
160827;1700;1,5;
160827;1800;1,2;
160827;1900;1,2;
160827;2000;1,2;
160827;2100;0,2;
160827;2200;0,799999;
160827;2300;1,2;
160828;0000;1,2;
160828;0100;0,799999;
160828;0200;1,2;
160828;0300;1,3;
160828;0400;1,3;
160828;0500;1,4;
160828;0600;1,7;
160828;0700;1,6;
160828;0800;1,4;
160828;0900;1,5;
160828;1000;1,4;
160828;1100;1,9;
160828;1200;1,8;
160828;1300;1,1;
160828;1400;1;
160828;1500;1,1;
160828;1600;1,8;
160828;1700;1,3;
160828;1800;1,4;
160828;1900;1,7;
160828;2000;1,5;
160828;2100;1,6;
160828;2200;1,6;
160828;2300;2,9;
160829;0000;2,4;
160829;0100;3,7;
160829;0200;3,4;
160829;0300;1,2;
160829;0400;1,5;
160829;0500;1,9;
160829;0600;2;
160829;0700;2,3;
160829;0800;2,7;
160829;0900;3;
160829;1000;3,2;
160829;1100;2,1;
160829;1200;1,4;
160829;1300;1,5;
160829;1400;0,799999;
160829;1500;0,9;
160829;1600;2;
160829;1700;2,3;
160829;1800;1,1;
160829;1900;1,9;
160829;2000;1,7;
160829;2100;1,1;
160829;2200;1,4;
160829;2300;1,9;
160830;0000;2,3;
160830;0100;1,5;
160830;0200;1,9;
160830;0300;2,3;
160830;0400;3,9;
160830;0500;3,5;
160830;0600;3,9;
160830;0700;3,1;
160830;0800;3,5;
160830;0900;5,1;
160830;1000;5;
160830;1100;6,7;
160830;1200;6,89999;
160830;1300;5,39999;
160830;1400;4,1;
160830;1500;2,9;
160830;1600;2,4;
160830;1700;3,9;
160830;1800;2,4;
160830;1900;2,3;
160830;2000;2,2;
160830;2100;0,7;
160830;2200;1,9;
160830;2300;1,7;
160831;0000;1,7;
160831;0100;1,4;
160831;0200;0,5;
160831;0300;1,9;
160831;0400;2,3;
160831;0500;3,1;
160831;0600;3,4;
160831;0700;1,3;
160831;0800;4,1;
160831;0900;4,3;
160831;1000;5,1;
160831;1100;4,7;
160831;1200;4,89999;
160831;1300;4,89999;
160831;1400;5,1;
160831;1500;5;
160831;1600;5;
160831;1700;4,6;
160831;1800;3,5;
160831;1900;3,4;
160831;2000;3,3;
160831;2100;4,5;
160831;2200;2,8;
160831;2300;2,9;
160901;0000;2,4;
160901;0100;2,2;
160901;0200;3,5;
160901;0300;3,9;
160901;0400;1,4;
160901;0500;1,7;
160901;0600;1;
160901;0700;1,5;
160901;0800;2,7;
160901;0900;3,2;
160901;1000;2,9;
160901;1100;3,7;
160901;1200;2,8;
160901;1300;3,7;
160901;1400;4;
160901;1500;3,8;
160901;1600;2,8;
160901;1700;3;
160901;1800;0,7;
160901;1900;0,599999;
160901;2000;1,3;
160901;2100;0,599999;
160901;2200;0,9;
160901;2300;0,9;
160902;0000;0,599999;
160902;0100;0,5;
160902;0200;0,0999999;
160902;0300;0,599999;
160902;0400;0,9;
160902;0500;0,599999;
160902;0600;0;
160902;0700;0;
160902;0800;0,2;
160902;0900;0,599999;
160902;1000;1,4;
160902;1100;1,8;
160902;1200;2,2;
160902;1300;2,8;
160902;1400;2,9;
160902;1500;2,3;
160902;1600;2,3;
160902;1700;1,9;
160902;1800;1,1;
160902;1900;0;
160902;2000;0;
160902;2100;0;
160902;2200;0,3;
160902;2300;0;
160903;0000;0,2;
160903;0100;0;
160903;0200;0;
160903;0300;0;
160903;0400;0;
160903;0500;0;
160903;0600;0,4;
160903;0700;0,0999999;
160903;0800;0,0999999;
160903;0900;0,4;
160903;1000;1,1;
160903;1100;1,3;
160903;1200;1,8;
160903;1300;1,9;
160903;1400;2,5;
160903;1500;2,3;
160903;1600;2,4;
160903;1700;1,6;
160903;1800;0,2;
160903;1900;0;
160903;2000;0,2;
160903;2100;0;
160903;2200;0;
160903;2300;0,0999999;
160904;0000;0,0999999;
160904;0100;0;
160904;0200;0;
160904;0300;0,0999999;
160904;0400;0,0999999;
160904;0500;1;
160904;0600;0,5;
160904;0700;0,3;
160904;0800;0,0999999;
160904;0900;0,5;
160904;1000;1;
160904;1100;1,4;
160904;1200;1,7;
160904;1300;1,8;
160904;1400;2,3;
160904;1500;2,5;
160904;1600;2,6;
160904;1700;1,7;
160904;1800;0,3;
160904;1900;0,2;
160904;2000;0,0999999;
160904;2100;0,799999;
160904;2200;1,3;
160904;2300;0,599999;
160905;0000;1,6;
160905;0100;1,5;
160905;0200;0,799999;
160905;0300;1,3;
160905;0400;1,2;
160905;0500;1,5;
160905;0600;1,6;
160905;0700;0,5;
160905;0800;1;
160905;0900;1,1;
160905;1000;0,4;
160905;1100;1,2;
160905;1200;0,7;
160905;1300;3,3;
160905;1400;3,4;
160905;1500;3,7;
160905;1600;3,5;
160905;1700;1,3;
160905;1800;0,599999;
160905;1900;0;
160905;2000;0,599999;
160905;2100;0,5;
160905;2200;0,2;
160905;2300;0,2;
160906;0000;0;
160906;0100;0,4;
160906;0200;0,5;
160906;0300;0,599999;
160906;0400;0,4;
160906;0500;0,599999;
160906;0600;0,5;
160906;0700;0,4;
160906;0800;0,799999;
160906;0900;0,5;
160906;1000;1,1;
160906;1100;0,7;
160906;1200;2,6;
160906;1300;4;
160906;1400;4,6;
160906;1500;4,5;
160906;1600;3,4;
160906;1700;4,6;
160906;1800;2,7;
160906;1900;2,4;
160906;2000;1,1;
160906;2100;0,5;
160906;2200;1,2;
160906;2300;0,5;
160907;0000;1,4;
160907;0100;1,7;
160907;0200;0,4;
160907;0300;0,4;
160907;0400;0,4;
160907;0500;1,4;
160907;0600;0,599999;
160907;0700;0,4;
160907;0800;0,2;
160907;0900;0,9;
160907;1000;1,6;
160907;1100;1,8;
160907;1200;2;
160907;1300;2,4;
160907;1400;2,1;
160907;1500;1,8;
160907;1600;0,7;
160907;1700;0,799999;
160907;1800;1,1;
160907;1900;0,799999;
160907;2000;2,6;
160907;2100;2,4;
160907;2200;0,799999;
160907;2300;1,7;
160908;0000;1,3;
160908;0100;2;
160908;0200;1,8;
160908;0300;1,9;
160908;0400;1,4;
160908;0500;2,1;
160908;0600;0,7;
160908;0700;1,5;
160908;0800;1,3;
160908;0900;1,3;
160908;1000;0,799999;
160908;1100;0,7;
160908;1200;2;
160908;1300;3,9;
160908;1400;2,1;
160908;1500;2,4;
160908;1600;2;
160908;1700;1,9;
160908;1800;1,2;
160908;1900;1,4;
160908;2000;0,0999999;
160908;2100;0,0999999;
160908;2200;0,3;
160908;2300;0,799999;
160909;0000;0,4;
160909;0100;0,7;
160909;0200;1;
160909;0300;1,3;
160909;0400;1,5;
160909;0500;1;
160909;0600;0;
160909;0700;0,5;
160909;0800;1,2;
160909;0900;1,4;
160909;1000;1,4;
160909;1100;1,6;
160909;1200;1,1;
160909;1300;1,3;
160909;1400;1,3;
160909;1500;2,2;
160909;1600;2,8;
160909;1700;2,1;
160909;1800;0,9;
160909;1900;0,4;
160909;2000;0,5;
160909;2100;0,3;
160909;2200;0,5;
160909;2300;0,7;
160910;0000;0,2;
160910;0100;0,0999999;
160910;0200;0;
160910;0300;0;
160910;0400;0,4;
160910;0500;0,0999999;
160910;0600;0,4;
160910;0700;0,599999;
160910;0800;0,799999;
160910;0900;0,9;
160910;1000;1,1;
160910;1100;1,2;
160910;1200;1;
160910;1300;1,3;
160910;1400;1,2;
160910;1500;1,9;
160910;1600;2;
160910;1700;1,4;
160910;1800;0,2;
160910;1900;0;
160910;2000;0,0999999;
160910;2100;0;
160910;2200;0;
160910;2300;0,4;
160911;0000;0,7;
160911;0100;0,2;
160911;0200;0;
160911;0300;0,0999999;
160911;0400;0,4;
160911;0500;0,5;
160911;0600;0,2;
160911;0700;0,4;
160911;0800;0;
160911;0900;0,3;
160911;1000;1,1;
160911;1100;0,9;
160911;1200;1,7;
160911;1300;1,4;
160911;1400;0,8;
160911;1500;1,2;
160911;1600;0,7;
160911;1700;0,3;
160911;1800;0;
160911;1900;0;
160911;2000;0;
160911;2100;0;
160911;2200;0;
160911;2300;0;
160912;0000;0;
160912;0100;0;
160912;0200;0;
160912;0300;0;
160912;0400;0,1;
160912;0500;0;
160912;0600;0;
160912;0700;0;
160912;0800;0;
160912;0900;0,1;
160912;1000;0,5;
160912;1100;0,8;
160912;1200;1,2;
160912;1300;0,8;
160912;1400;1,7;
160912;1500;2,5;
160912;1600;2,7;
160912;1700;2,6;
160912;1800;2,3;
160912;1900;2,2;
160912;2000;2,9;
160912;2100;2,2;
160912;2200;2,3;
160912;2300;1;
160913;0000;1,1;
160913;0100;0,9;
160913;0200;1,2;
160913;0300;1,8;
160913;0400;1,6;
160913;0500;1,6;
160913;0600;2;
160913;0700;1,6;
160913;0800;1,3;
160913;0900;2;
160913;1000;2;
160913;1100;2,4;
160913;1200;2,5;
160913;1300;2,7;
160913;1400;3,5;
160913;1500;3,1;
160913;1600;2,5;
160913;1700;3,1;
160913;1800;1,3;
160913;1900;0,6;
160913;2000;0,9;
160913;2100;0,6;
160913;2200;0,6;
160913;2300;0,7;
160914;0000;0,7;
160914;0100;0,5;
160914;0200;0,4;
160914;0300;0,3;
160914;0400;0,8;
160914;0500;1,4;
160914;0600;1,5;
160914;0700;1,2;
160914;0800;0,9;
160914;0900;1,1;
160914;1000;1,5;
160914;1100;2,5;
160914;1200;1,6;
160914;1300;3,1;
160914;1400;3;
160914;1500;3,5;
160914;1600;3,9;
160914;1700;3,8;
160914;1800;1,9;
160914;1900;2,4;
160914;2000;1,8;
160914;2100;3,5;
160914;2200;1,3;
160914;2300;0,799999;
160915;0000;1,5;
160915;0100;1,4;
160915;0200;2,3;
160915;0300;0,4;
160915;0400;0,0999999;
160915;0500;0,5;
160915;0600;0,599999;
160915;0700;0,2;
160915;0800;0,799999;
160915;0900;1,5;
160915;1000;1,5;
160915;1100;1,6;
160915;1200;1,4;
160915;1300;2,1;
160915;1400;1,5;
160915;1500;2;
160915;1600;1,1;
160915;1700;0,4;
160915;1800;0,599999;
160915;1900;0,2;
160915;2000;0,799999;
160915;2100;0,799999;
160915;2200;1,1;
160915;2300;0,3;
160916;0000;0,4;
160916;0100;0,599999;
160916;0200;0,7;
160916;0300;0,5;
160916;0400;1;
160916;0500;1,1;
160916;0600;1,3;
160916;0700;1,7;
160916;0800;1,6;
160916;0900;1,3;
160916;1000;2,4;
160916;1100;2,9;
160916;1200;2,8;
160916;1300;2,4;
160916;1400;1,9;
160916;1500;2,5;
160916;1600;2,3;
160916;1700;2,3;
160916;1800;1,5;
160916;1900;0,2;
160916;2000;0,2;
160916;2100;0,5;
160916;2200;0,5;
160916;2300;0,7;
160917;0000;0,599999;
160917;0100;0,599999;
160917;0200;0,3;
160917;0300;0,2;
160917;0400;0;
160917;0500;0;
160917;0600;0,0999999;
160917;0700;0;
160917;0800;0,0999999;
160917;0900;1,3;
160917;1000;1,8;
160917;1100;1,9;
160917;1200;1,8;
160917;1300;1,3;
160917;1400;1,6;
160917;1500;1,6;
160917;1600;1,7;
160917;1700;1,9;
160917;1800;1;
160917;1900;0;
160917;2000;0,2;
160917;2100;0,0999999;
160917;2200;0,2;
160917;2300;0,3;
160918;0000;0,3;
160918;0100;0,7;
160918;0200;0,5;
160918;0300;0,4;
160918;0400;0,599999;
160918;0500;0,599999;
160918;0600;0,7;
160918;0700;0,599999;
160918;0800;0,9;
160918;0900;0,4;
160918;1000;0,799999;
160918;1100;0,799999;
160918;1200;0,799999;
160918;1300;1,4;
160918;1400;1,2;
160918;1500;1,3;
160918;1600;1,8;
160918;1700;2;
160918;1800;1;
160918;1900;0,2;
160918;2000;0,3;
160918;2100;0,2;
160918;2200;0,9;
160918;2300;0,3;
160919;0000;0,0999999;
160919;0100;0;
160919;0200;0;
160919;0300;0;
160919;0400;0,2;
160919;0500;0,3;
160919;0600;0;
160919;0700;0,9;
160919;0800;0,4;
160919;0900;0,7;
160919;1000;0,9;
160919;1100;0,599999;
160919;1200;0,9;
160919;1300;1;
160919;1400;0,5;
160919;1500;2,7;
160919;1600;2;
160919;1700;3,9;
160919;1800;3;
160919;1900;1,9;
160919;2000;1,7;
160919;2100;1,2;
160919;2200;0,799999;
160919;2300;0,4;
160920;0000;0,3;
160920;0100;0,2;
160920;0200;0,5;
160920;0300;0,599999;
160920;0400;0,9;
160920;0500;1,3;
160920;0600;0,799999;
160920;0700;1,3;
160920;0800;2;
160920;0900;3,1;
160920;1000;4,6;
160920;1100;4,3;
160920;1200;4,5;
160920;1300;3,8;
160920;1400;5,89999;
160920;1500;5,39999;
160920;1600;4,8;
160920;1700;3,4;
160920;1800;3,1;
160920;1900;1,9;
160920;2000;0,9;
160920;2100;0,9;
160920;2200;0,2;
160920;2300;0,2;
160921;0000;0,599999;
160921;0100;0,5;
160921;0200;0,2;
160921;0300;0,4;
160921;0400;0,3;
160921;0500;1,5;
160921;0600;0,7;
160921;0700;0,4;
160921;0800;1;
160921;0900;2,4;
160921;1000;4;
160921;1100;3,4;
160921;1200;4,7;
160921;1300;4,6;
160921;1400;4,3;
160921;1500;5,2;
160921;1600;5;
160921;1700;4,8;
160921;1800;2,4;
160921;1900;4,3;
160921;2000;1,6;
160921;2100;2,8;
160921;2200;2,2;
160921;2300;1,8;
160922;0000;1,9;
160922;0100;1,5;
160922;0200;1,4;
160922;0300;2,5;
160922;0400;1,9;
160922;0500;1,6;
160922;0600;1,6;
160922;0700;1,7;
160922;0800;2,7;
160922;0900;2,5;
160922;1000;2,3;
160922;1100;2,4;
160922;1200;1,6;
160922;1300;2;
160922;1400;1,6;
160922;1500;3,1;
160922;1600;2,8;
160922;1700;2,7;
160922;1800;0,799999;
160922;1900;0,2;
160922;2000;0,2;
160922;2100;0,0999999;
160922;2200;0;
160922;2300;0;
160923;0000;0,3;
160923;0100;0,7;
160923;0200;0,599999;
160923;0300;0,0999999;
160923;0400;0,4;
160923;0500;0,799999;
160923;0600;0;
160923;0700;0,0999999;
160923;0800;0,4;
160923;0900;0,599999;
160923;1000;0,0999999;
160923;1100;0,4;
160923;1200;0,599999;
160923;1300;0,799999;
160923;1400;1,1;
160923;1500;1,8;
160923;1600;4,1;
160923;1700;3,7;
160923;1800;1,3;
160923;1900;0,4;
160923;2000;0,0999999;
160923;2100;0,599999;
160923;2200;1;
160923;2300;1,3;
160924;0000;0,7;
160924;0100;0,5;
160924;0200;0,4;
160924;0300;0,3;
160924;0400;0,2;
160924;0500;0;
160924;0600;0,4;
160924;0700;0;
160924;0800;0,2;
160924;0900;0;
160924;1000;0;
160924;1100;0,2;
160924;1200;0,599999;
160924;1300;0,599999;
160924;1400;0,4;
160924;1500;0,5;
160924;1600;0,4;
160924;1700;0,2;
160924;1800;0,0999999;
160924;1900;0;
160924;2000;0;
160924;2100;0;
160924;2200;0;
160924;2300;0;
160925;0000;0;
160925;0100;0;
160925;0200;0;
160925;0300;0;
160925;0400;0;
160925;0500;0,3;
160925;0600;0;
160925;0700;0;
160925;0800;0;
160925;0900;0,2;
160925;1000;0,2;
160925;1100;0,4;
160925;1200;0,5;
160925;1300;0,599999;
160925;1400;0,9;
160925;1500;1,8;
160925;1600;3,1;
160925;1700;2,2;
160925;1800;3,9;
160925;1900;3,3;
160925;2000;2,7;
160925;2100;3,8;
160925;2200;2,9;
160925;2300;2;
160926;0000;1,1;
160926;0100;3;
160926;0200;2,6;
160926;0300;0,7;
160926;0400;0,3;
160926;0500;0,0999999;
160926;0600;0,4;
160926;0700;0,3;
160926;0800;0,3;
160926;0900;1,5;
160926;1000;1,6;
160926;1100;2,3;
160926;1200;2,2;
160926;1300;3,8;
160926;1400;3,7;
160926;1500;4,39999;
160926;1600;3;
160926;1700;3,3;
160926;1800;3;
160926;1900;1,9;
160926;2000;1,5;
160926;2100;1,5;
160926;2200;0,799999;
160926;2300;0;
160927;0000;0;
160927;0100;0,0999999;
160927;0200;0,599999;
160927;0300;0,599999;
160927;0400;1,1;
160927;0500;1,5;
160927;0600;0,9;
160927;0700;1,3;
160927;0800;0,7;
160927;0900;0,3;
160927;1000;0,5;
160927;1100;1,1;
160927;1200;1,3;
160927;1300;2,7;
160927;1400;3,3;
160927;1500;1,9;
160927;1600;2,1;
160927;1700;1,3;
160927;1800;0,9;
160927;1900;0,2;
160927;2000;0,3;
160927;2100;0;
160927;2200;0,2;
160927;2300;0,0999999;
160928;0000;0,0999999;
160928;0100;0;
160928;0200;0;
160928;0300;0;
160928;0400;0;
160928;0500;0;
160928;0600;0;
160928;0700;0;
160928;0800;0,5;
160928;0900;2;
160928;1000;2,1;
160928;1100;2,5;
160928;1200;2,3;
160928;1300;2,2;
160928;1400;4,1;
160928;1500;4,39999;
160928;1600;4,5;
160928;1700;5;
160928;1800;4,5;
160928;1900;5,1;
160928;2000;4,6;
160928;2100;4,5;
160928;2200;3,6;
160928;2300;1,7;
160929;0000;0,0999999;
160929;0100;0,0999999;
160929;0200;0,3;
160929;0300;0;
160929;0400;0,0999999;
160929;0500;0;
160929;0600;0,2;
160929;0700;0;
160929;0800;0;
160929;0900;0,0999999;
160929;1000;1,1;
160929;1100;1,3;
160929;1200;0,799999;
160929;1300;0,3;
160929;1400;1,3;
160929;1500;2,4;
160929;1600;3,1;
160929;1700;3,1;
160929;1800;3,7;
160929;1900;1;
160929;2000;0,4;
160929;2100;0;
160929;2200;0,0999999;
160929;2300;0,3;
160930;0000;0,7;
160930;0100;0,5;
160930;0200;0,4;
160930;0300;0,2;
160930;0400;0,3;
160930;0500;0,0999999;
160930;0600;0;
160930;0700;0,0999999;
160930;0800;0;
160930;0900;0;
160930;1000;0;
160930;1100;0;
160930;1200;0;
160930;1300;0;
160930;1400;0;
160930;1500;0;
160930;1600;0;
160930;1700;0;
160930;1800;0;
160930;1900;0,1;
160930;2000;0;
160930;2100;0;
160930;2200;0;
160930;2300;0;
161001;0000;0;
161001;0100;0;
161001;0200;0;
161001;0300;0,1;
161001;0400;0,4;
161001;0500;0,9;
161001;0600;0,7;
161001;0700;0,8;
161001;0800;1;
161001;0900;2,5;
161001;1000;2,9;
161001;1100;1,9;
161001;1200;1,9;
161001;1300;2,1;
161001;1400;2,1;
161001;1500;2,2;
161001;1600;2,8;
161001;1700;3,5;
161001;1800;2,4;
161001;1900;1;
161001;2000;0,6;
161001;2100;0;
161001;2200;0,1;
161001;2300;0,1;
161002;0000;0,3;
161002;0100;0,2;
161002;0200;0,1;
161002;0300;0,6;
161002;0400;1;
161002;0500;0,4;
161002;0600;1,1;
161002;0700;0,2;
161002;0800;0,2;
161002;0900;0,4;
161002;1000;0,1;
161002;1100;0;
161002;1200;0,2;
161002;1300;0,4;
161002;1400;0,7;
161002;1500;0,9;
161002;1600;2,4;
161002;1700;2;
161002;1800;0,8;
161002;1900;0;
161002;2000;0;
161002;2100;0;
161002;2200;0;
161002;2300;0;
161003;0000;0;
161003;0100;0;
161003;0200;0,1;
161003;0300;0;
161003;0400;0,1;
161003;0500;0,2;
161003;0600;0,3;
161003;0700;0;
161003;0800;0;
161003;0900;0,1;
161003;1000;0,2;
161003;1100;0,9;
161003;1200;1,4;
161003;1300;0,7;
161003;1400;0,4;
161003;1500;0,3;
161003;1600;0,5;
161003;1700;1;
161003;1800;1,7;
161003;1900;1,1;
161003;2000;0,4;
161003;2100;0,6;
161003;2200;0,5;
161003;2300;1,2;
161004;0000;1,2;
161004;0100;0,6;
161004;0200;0,6;
161004;0300;0,1;
161004;0400;0;
161004;0500;0;
161004;0600;0,2;
161004;0700;0;
161004;0800;2,4;
161004;0900;3,1;
161004;1000;3,6;
161004;1100;4,8;
161004;1200;4,5;
161004;1300;4;
161004;1400;4,5;
161004;1500;3,1;
161004;1600;3,3;
161004;1700;2,7;
161004;1800;2,4;
161004;1900;0,4;
161004;2000;0;
161004;2100;0,1;
161004;2200;0;
161004;2300;0,2;
161005;0000;0,1;
161005;0100;0,1;
161005;0200;0,1;
161005;0300;0;
161005;0400;0,1;
161005;0500;0;
161005;0600;0,5;
161005;0700;0,6;
161005;0800;0,2;
161005;0900;0,2;
161005;1000;0,6;
161005;1100;1,4;
161005;1200;1,2;
161005;1300;1,2;
161005;1400;1,5;
161005;1500;1,4;
161005;1600;1,3;
161005;1700;0,9;
161005;1800;0;
161005;1900;0;
161005;2000;0;
161005;2100;0;
161005;2200;0,1;
161005;2300;0;
161006;0000;0,2;
161006;0100;0,1;
161006;0200;0,5;
161006;0300;0,3;
161006;0400;0,3;
161006;0500;0,3;
161006;0600;0,6;
161006;0700;0,6;
161006;0800;2,1;
161006;0900;3,7;
161006;1000;3,6;
161006;1100;3;
161006;1200;4;
161006;1300;4,9;
161006;1400;4,9;
161006;1500;5;
161006;1600;4,4;
161006;1700;3,8;
161006;1800;4;
161006;1900;2,7;
161006;2000;1,5;
161006;2100;0,8;
161006;2200;0,1;
161006;2300;0,1;
161007;0000;0;
161007;0100;0,2;
161007;0200;0,5;
161007;0300;0,4;
161007;0400;0,6;
161007;0500;0,1;
161007;0600;0;
161007;0700;0,1;
161007;0800;0,3;
161007;0900;0,3;
161007;1000;0,6;
161007;1100;1;
161007;1200;1,5;
161007;1300;1,5;
161007;1400;1,9;
161007;1500;2,2;
161007;1600;3,2;
161007;1700;2,8;
161007;1800;1,8;
161007;1900;1,8;
161007;2000;0,6;
161007;2100;0,5;
161007;2200;0;
161007;2300;0;
161008;0000;0;
161008;0100;0,2;
161008;0200;0,1;
161008;0300;0,1;
161008;0400;1,1;
161008;0500;0,5;
161008;0600;0,1;
161008;0700;0,6;
161008;0800;0,2;
161008;0900;0,4;
161008;1000;1,3;
161008;1100;1,7;
161008;1200;2,9;
161008;1300;4,7;
161008;1400;4,9;
161008;1500;4,6;
161008;1600;3,1;
161008;1700;2,4;
161008;1800;2,9;
161008;1900;2,2;
161008;2000;1,8;
161008;2100;1,6;
161008;2200;0,9;
161008;2300;0,5;
161009;0000;0,4;
161009;0100;1,1;
161009;0200;1,3;
161009;0300;0,7;
161009;0400;0,4;
161009;0500;0,6;
161009;0600;1,6;
161009;0700;1,8;
161009;0800;1,7;
161009;0900;4,1;
161009;1000;5,7;
161009;1100;5,1;
161009;1200;4,9;
161009;1300;4,2;
161009;1400;3,6;
161009;1500;4,8;
161009;1600;5,7;
161009;1700;5,4;
161009;1800;5;
161009;1900;5;
161009;2000;5,9;
161009;2100;4,3;
161009;2200;3,5;
161009;2300;4,3;
161010;0000;4,8;
161010;0100;2;
161010;0200;1,3;
161010;0300;1,6;
161010;0400;0,1;
161010;0500;0,7;
161010;0600;1,1;
161010;0700;1,5;
161010;0800;3,1;
161010;0900;4,8;
161010;1000;5,1;
161010;1100;3,7;
161010;1200;4,3;
161010;1300;3,8;
161010;1400;2,3;
161010;1500;3,4;
161010;1600;3,4;
161010;1700;4;
161010;1800;2;
161010;1900;2,1;
161010;2000;1,9;
161010;2100;1,9;
161010;2200;1,3;
161010;2300;0,4;
161011;0000;0,8;
161011;0100;2,3;
161011;0200;1,1;
161011;0300;0,6;
161011;0400;1,1;
161011;0500;0,9;
161011;0600;0,4;
161011;0700;1,1;
161011;0800;1,2;
161011;0900;1,4;
161011;1000;2,7;
161011;1100;2,5;
161011;1200;3,6;
161011;1300;2,7;
161011;1400;4,7;
161011;1500;5,8;
161011;1600;4;
161011;1700;2,7;
161011;1800;3,5;
161011;1900;4,5;
161011;2000;0,8;
161011;2100;0,7;
161011;2200;0,5;
161011;2300;1,2;
161012;0000;1,8;
161012;0100;2,4;
161012;0200;1,8;
161012;0300;0,8;
161012;0400;1,8;
161012;0500;2,1;
161012;0600;2,6;
161012;0700;2;
161012;0800;1,1;
161012;0900;2,5;
161012;1000;2,8;
161012;1100;4,8;
161012;1200;4,1;
161012;1300;4,4;
161012;1400;3,8;
161012;1500;2,8;
161012;1600;4,6;
161012;1700;4,4;
161012;1800;3,7;
161012;1900;1,9;
161012;2000;2,3;
161012;2100;2,1;
161012;2200;3,9;
161012;2300;1,6;
161013;0000;3,9;
161013;0100;5;
161013;0200;3;
161013;0300;2,1;
161013;0400;0,8;
161013;0500;1,3;
161013;0600;2,8;
161013;0700;3,1;
161013;0800;4,6;
161013;0900;5,9;
161013;1000;5,2;
161013;1100;5,1;
161013;1200;5,5;
161013;1300;5,7;
161013;1400;6;
161013;1500;5,5;
161013;1600;4,7;
161013;1700;3,9;
161013;1800;6;
161013;1900;5,1;
161013;2000;5,1;
161013;2100;3,9;
161013;2200;2,3;
161013;2300;1,5;
161014;0000;1,4;
161014;0100;0,9;
161014;0200;1,6;
161014;0300;2,2;
161014;0400;1,3;
161014;0500;0,4;
161014;0600;0,2;
161014;0700;2,3;
161014;0800;3,6;
161014;0900;3,7;
161014;1000;3,6;
161014;1100;3,4;
161014;1200;3,4;
161014;1300;3,2;
161014;1400;3,7;
161014;1500;3,8;
161014;1600;2,3;
161014;1700;3;
161014;1800;2,4;
161014;1900;0,4;
161014;2000;0,2;
161014;2100;0,4;
161014;2200;0,2;
161014;2300;0;
161015;0000;0,1;
161015;0100;0,8;
161015;0200;0,4;
161015;0300;0,2;
161015;0400;0,1;
161015;0500;0,1;
161015;0600;0,2;
161015;0700;0,1;
161015;0800;0,7;
161015;0900;1;
161015;1000;1,7;
161015;1100;2,1;
161015;1200;2,1;
161015;1300;2,2;
161015;1400;2,7;
161015;1500;2,5;
161015;1600;2,8;
161015;1700;2,4;
161015;1800;1,2;
161015;1900;0,4;
161015;2000;0,1;
161015;2100;0;
161015;2200;0;
161015;2300;0;
161016;0000;0;
161016;0100;0;
161016;0200;0;
161016;0300;0;
161016;0400;0;
161016;0500;0;
161016;0600;0;
161016;0700;0;
161016;0800;0,5;
161016;0900;1,1;
161016;1000;1,3;
161016;1100;2,5;
161016;1200;4;
161016;1300;3,2;
161016;1400;3,2;
161016;1500;3,7;
